doc_id,label_name,text
doc_005741,World,"Bomb Kills 16 During Indian Celebration. A powerful bomb killed at least 16 people, many of them schoolchildren, and wounded about 40 others as they assembled for an Independence Day parade Sunday in the northeastern state of Assam, authorities said."
doc_002177,Sports,"England: Lua-Lua denies Reds. LIVERPOOL, Dec 15 (SW) - Rafael Benitez Liverpool were held to a 1-1 draw by Portsmouth last night, after Lua-Lua grabbed an equalizer in the stoppage time."
doc_005466,World,"Arafat in pain but expected to recover-Shaath. Palestinian leader Yasser Arafat is in pain because of an intestine problem but his doctors expect him to be feeling much better in a few days, the Palestinian Authority #39;s foreign minister said today."
doc_005523,Sci/Tech,The Apprentice Says  quot;You #39;re Hired quot; To Yahoo. com. Yahoo is hosting the official Web site for the second and third seasons of the reality television program  quot;The Apprentice.
doc_003700,Business,"Film studios snub Sony DVD format. Three Hollywood studios choose to use next-generation DVD technology backed by Toshiba, snubbing a rival product promoted by Sony."
doc_002552,Business,"Oracle #39;s earnings top forecasts. NEW YORK (CNN/Money) - Oracle Corp., posted a gain in fiscal second-quarter earnings Monday that beat Wall Street forecasts. The report was released three days earlier than originally scheduled because the"
doc_004884,World,"House Expected to Pass Intelligence Bill This Evening. The vote would send the intelligence overhaul bill to the Senate, which is expected to pass it on Wednesday."
doc_002841,World,Saddam has first meeting with his lawyer. Preparations to put Saddam Hussein on trial intensified on Thursday with a first meeting between the ousted Iraqi president and a member of the defence team appointed by his family.
doc_001212,Business,"<div class='article'>Full story <a href='#'>here</a></div> GE pledges to meet rules of disclosure in SEC pact. General Electric Co. yesterday agreed to a settlement with the Securities and Exchange Commission, which accused the company of failing to provide shareholders with enough information about the retirement perks provided to former chief executive Jack Welch."
doc_004263,World,"Turkey Pushes Ahead With Improvements (AP). AP - Turkey will push to improve its democracy and human rights record regardless of whether European Union leaders decide in December to begin membership talks with Ankara, the government said Monday."
doc_003145,Business,"Siemens A1.86bn deal with BBC. German industrial giant Siemens has signed aA1.86 billion contract to deliver technology services around the world to the BBC, a deal that will see it acquire the broadcaster #39;s technology subsidiary."
doc_004448,Sports,"Tendulkar out of Champions Trophy. NEW DELHI: All-rounder Rohan Gavaskar will replace an injured Sachin Tendulkar in Indias squad for next weeks Champions Trophy in England, an Indian cricket board official announced on Saturday."
doc_005335,Sports,"Yankees Take Dramatic 12-Inning Victory Over Twins. Hideki Matsui hit a sacrifice fly to score Derek Jeter in the bottom of the 12th inning, giving the New York Yankees a dramatic 7-6 victory over the Minnesota Twins in the American League Divisional Series Wednesday."
doc_003848,Sports,"Take it as red, I #39;ll be a dragon against Utd pals. WE HAVE to make sure that this afternoons match at home to Middlesbrough is not an example of after the Lord Mayors show, because everyone has been on such a high since our fantastic 6-2 Champions League win over Fenerbahce."
doc_003994,Sci/Tech,Conn.   man   charged   with   selling   secret   Windows   code.   A   27-year-old   Connecticut   man   was   arrested   today   on   charges   he   offered   online   to   sell   the   source   code   for   Microsoft's   Windows   NT   4.0   and   Windows   2000   programs.
doc_005732,Business,"Dollar Keeps Gains, Market Wary. TOKYO (Reuters) - The dollar kept its gains versus other  major currencies early on Monday after U.S. economic data eased  concerns that surging oil prices may have hurt growth, keeping  expectations alive for more rises in interest rates."
doc_004585,Business,"EU: Alitalia plan good for future. A rescue plan aimed at saving Italian airline Alitalia is a good sign for the future of the loss-making flag carrier, the EU #39;s top transport official has said."
doc_003591,Sci/Tech,"Hear William Shatner #39;s sensational version of Pulp #39;s  #39;Common &lt;b&gt;...&lt;/b&gt;. The CD will remain the most popular music format till the end of the decade, according to a new survey. The report also states that Europe will buy over 570m worth of digital downloads in 2009, but technology"
doc_005711,World,"Victims of Other Sudan Wars Neglected (AP). AP - While the world focuses on the crisis in Darfur, three times as many people have been suffering for many more years in two other conflicts involving the Sudanese government."
doc_002765,Sports,"San Diego Padres News. The Giants batted around to score six runs in the fourth and held on for a 7-5 win over the Padres on Tuesday in front of 35,529 to open the three-game series."
doc_000515,Business,Trial Letdown Hits Possis Medical. Disappointing trial data regarding the AngioJet catheter takes a 38 bite out of Possis Medical's stock.
doc_005518,Sports,"UPDATE 1-Gibernau cruises to victory at Czech GP. Spaniard Sete Gibernau cruised to his third win of the season in the Czech MotoGP Grand Prix on Sunday, holding off a tough challenge from championship leader Valentino Rossi."
doc_002709,World,"Hopes fade for 58 missing after Philippines storm toll rises to eight (AFP). AFP - Hopes are fading for 58 fishermen missing at sea after a powerful storm that slammed into the Philippines, left eight people dead and tens of thousands homeless."
doc_000356,Sci/Tech,"Taiwan's Acer reports lower-than-expected net profit (AFP). AFP - Acer Inc., Taiwan's top personal computer maker, said its net profit for the first three quarters to September fell 34.8 percent to 3.83 billion Taiwan dollars (114 million US). Ceci est un texte en français inséré dans le document."
doc_004290,Sci/Tech,"2,500-Year-Old Pomegranate Found in Greece. ATHENS, Greece - A scientific dig has uncovered four pomegranates believed to be 2,500 years old preserved inside a woven basket nestled in a bronze vessel, a Greek archaeologist said Friday."
doc_002710,Sports,"James Toney Breakdowns Hopkins/De La Hoya. 13.09.04 - Three-division world champion and current #1 WBC heavyweight contender James Toney, deep into preparations for his September 23 bout with Rydell Booker at the Pechanga Resort and Casino in Temecula, California, is a man who doesnt mince"
doc_000529,World,"Fox Disagrees With FCC Indecency Finding. WASHINGTON - Fox Broadcasting Co. disagrees with a finding by federal regulators that an episode of ""Married by America"" was indecent, but isn't saying whether it will appeal a nearly  $1.2 million fine..."
doc_003320,Sports,"Astros Killer B's Running Out of Chances (AP). AP - The Killer B's are back to try again, facing a familiar nemesis. Who knows? This might be the last chance for Craig Biggio and Jeff Bagwell to show they can come through when it matters most."
doc_000059,Sci/Tech,"Indian software services, BPO face worker shortage. BANGALORE, INDIA - India's software services and business process outsourcing (BPO) industries could face a shortage of skilled workers in the coming years, according to the National Association of Software and Service Companies (NASSCOM) in Delhi."
doc_000948,Sports,Cavs Dunk Bobcats. LeBron James slams down a windmill dunk late in the second quarter and Cleveland never looks back in a 106-89 victory over Charlotte on Thursday night.
doc_004687,Sports,"Decision near. Jim Leyland #39;s brief flirtation with the Mets officially ended yesterday, and general manager Omar Minaya is prepared to select a manager after today #39;s second round of interviews with Willie Randolph, Rudy Jaramillo and Terry Collins."
doc_000281,Sports,Packers Activate Cornerback McKenzie (AP). AP - The Green Bay Packers activated cornerback Mike McKenzie and waived tight end Sean McHugh on Saturday.
doc_003348,Business,Anthem deal looks healthy for state. Our position is: Anthem #39;s ability to move forward with merger is an important victory for Indiana #39;s economy. Thanks to California Insurance Commissioner John Garamendi #39;s decision to finally relent and approve
doc_001629,Business,"Oil closes above  $50 for first time. NEW YORK - Oil prices closed above  $50 a barrel for the first time in New York trading Friday, as traders fretted about Nigerian oil production amid a threatened rebel uprising."
doc_002782,Business,"P amp;O set to cut 1,200 jobs. The shipping giant P amp;O, under increasing pressure from low-cost airlines and the Channel tunnel, today revealed plans to cut four ferry routes and slash its workforce by 1,200."
doc_004180,Business,"Fannie Mae Pays the Price of Cutting Corners to Look Safe. Fannie Mae wanted to look very safe. But to do that it cut accounting corners, two regulatory agencies have now concluded. And that has severely damaged the image of the mortgage lender and its management."
doc_004655,Sci/Tech,"SourceLabs Gets Venture Funding. quot;There is clearly a lot of pent-up momentum, quot; says SourceLabs #39; Cornelius Willis.  quot;Companies want to get off of proprietary technology, but have been hesitant because of the lack of support."
doc_005156,Sports,"Greek Sprinter Wants to Clear His Name. ATHENS, Greece Nov 1, 2004 - With a prosecutor expected to announce the results Tuesday of an investigation into a doping scandal that disgraced Greece #39;s two top sprinters, former Olympic champion Kostas Kenteris insisted he never tried to evade drug"
