doc_id,label_name,clean_text,char_len,detected_language,had_html,had_encoding_issue,was_mixed_language
doc_001133,Business,"Danske makes 1bn Irish acquisition. Denmark #39;s biggest financial group, Danske Bank, has agreed to purchase Northern Bank in Northern Ireland and National Irish Bank in the Republic of Ireland from National Australia Bank for 967 million.",241,en,False,False,False
doc_005655,World,"UK charges 8 in terror plot linked to US alert. LONDON: Britain has charged eight terrorism suspects and said one had plans which could be used in terror attacks on US financial targets in New York, New Jersey and Washington.",225,en,False,False,False
doc_003519,World,"UK, Germany to Iran: Suspend nuclear program. The foreign ministers of Britain and Germany on Tuesday urged Iran to indefinitely suspend its nuclear program and avoid a showdown next month with the UN nuclear agency.",216,en,False,False,False
doc_001878,Sports,"Hamm #39;s comeback America #39;s Olympic moment. Because rarely is a rally so improbable, even the man who pulled it off didn #39;t believe he could. On the same day he crash-landed on the vault and dropped to 12th place, Hamm nailed his final two routines Wednesday evening to claim ...",288,en,False,False,False
doc_000271,World,"Two charged in hijacking bus; government tries to avoid backlash ... . ATHENS, Greece Formal charges, and an appeal for calm. They #39;re the latest developments in the arrests of two Albanian immigrants charged with staging an 18-hour bus hijacking and hostage siege in Athens.",278,en,False,True,False
doc_001473,Sci/Tech,"Your webcam #39;s spying on you. The next time you are in your bedroom with your PC plus Webcam switched on, don #39;t think that your privacy is all intact. If you have a Webcam plugged into an infected computer, there is a possibility that",241,en,False,False,False
doc_005349,Sci/Tech,"Apple: ITunes Music Store Accepts PayPal (Reuters). Reuters - Apple Computer Inc. on Friday said customers of its iTunes online music store can now use eBay Inc.'s online payment service PayPal to buy songs and audio books, becoming the second major online music store to do so.",278,en,False,False,False
doc_001547,Sci/Tech,"Big or Small NASA Space Vision?. According to the Boeing-Northrup Grumman announcement, the two companies plan to alternate as prime contractor should they win the bid to build the CEV. ✓ Confirmed: ""official†sources say",220,en,False,True,False
doc_004310,Sports,"Celtic stretches Scottish lead to seven pts.. Celtic stretched its lead to seven points in Scotland #39;s Premier League, beating Kilmarnock 2-1 Saturday on goals by Aidan McGeady and a penalty from Alan Thompson.",213,en,False,False,False
doc_005635,Sci/Tech,"Longhorn Comes Up Short. Microsoft finally gives us a date for the release of its Longhorn operating system, but the failure to deliver on a highly touted feature raises questions about the company's future. -washingtonpost.com",227,en,False,True,False
doc_004440,Sci/Tech,"Internet is caught in its own web. It is the news that Internet users do not want to hear: the worldwide web is in danger of collapsing around us. Patrick Gelsinger, the chief technology officer for computer chip maker Intel, told a conference",243,en,False,False,False
doc_000838,Sports,Pampling takes over lead in Australian Open. Rod Pampling took advantage of perfect morning conditions to snatch a four-stroke lead midway through the second round of the centenary Australian Open on Friday.,207,en,False,False,False
doc_002195,Sci/Tech,"HP, Brocade Integrate SAN Switching, Blade Architecture. IT managers concerned about deploying blade technology into heterogeneous environments may have an easier time of it with the recent announcement that Brocade #39;s SAN (storage area network",247,en,False,False,False
doc_001835,World,"Syria on offensive as Israel threatens to avenge bombings. Israel #39;s threats against Syria after the Beersheba suicide bombings would quot;exacerbate the deteriorating situation in the region, quot; the Syrian foreign minister said yesterday.",245,en,False,False,False
doc_004891,Business,Cox Hires Advisers on Parent Bid. The Cox Communications (COX:NYSE - news - research) board formed a special panel to consider a take-private bid from the company #39;s controlling shareholder.,193,en,False,False,False
doc_000412,Sports,"Jags QB Leftwich sidelined with sprained knee. JACKSONVILLE, Florida (Ticker) -- Byron Leftwich once played a college football game with a fractured shin. So will a sprained left knee put the Jacksonville Jaguars quarterback on the sidelines?",242,en,False,False,False
doc_001712,Sci/Tech,"Samsung Taps Philips For NFC Technology. Looking to turn its mobile phones into an electronic wallet, Samsung has inked a deal to use Philips Electronics #39; Near Field Communication (NFC) contactless chip solutions in future devices.",235,en,False,False,False
doc_004438,Sports,Real game halted after bomb threat. Real Madrid #39;s Primera Liga match against Real Sociedad was abandoned on Sunday after police received a warning that a bomb would explode at the stadium.,192,en,False,False,False
doc_005043,Sports,Safin win puts pressure on Henman. Marat Safin defeated David Nalbandian to lift the Madrid Masters trophy and leapfrog Tim Henman in the race to qualify for the Masters Cup.,174,en,False,False,False
doc_002795,Sports,"Stung by one that got away. It should have been the perfect cap to another precious win for Corey Dillon. For the first time in his three games as a Patriot, Dillon",164,en,False,False,False
doc_002221,Business,"Sears Posts Loss, Cuts Outlook Stock Down. NEW YORK (Reuters) - Sears, Roebuck Co S.N , the largest U.S. department store chain, on Thursday posted an unexpected third-quarter loss and cut its full-year profit forecast, sending its shares tumbling more than 8 percent.",268,en,False,True,False
doc_000377,Sci/Tech,Rise of the Robots: Segway Platform Gives Mechanoids Motion (SPACE.com). SPACE.com - A military project aimed at building smarter robots has given researchers the wheels they need to make their automatons go.,208,en,False,False,False
doc_001491,Sports,WIU Football Players Charged in Burglary (AP). AP - Two Western Illinois football players were suspended from the team Wednesday after being charged in a weekend burglary.,171,en,False,False,False
doc_000738,Sports,"Revolution in fighting mood. The Revolution are apparently prepared to fight to extend their season. Clint Dempsey and Pat Noonan shoved each other and flailed away briefly yesterday at the Gillette Stadium practice field, while the team prepared for tomorrow's playoff game against the Columbus Crew.",301,en,False,False,False
doc_003377,Sci/Tech,"AMD pushes PC with Athlon 64 FX. AMD is expected to unveil its most powerful desktop processors to date today, a few days after rival Intel disclosed changes to its desktop processor road map.",192,en,False,False,False
doc_003615,Sci/Tech,"Historic Hypersonic Flight for NASA #39;Scramjet #39; Made in Tennessee. An unmanned NASA jet that set a speed record of almost 7,000 miles per hour was built by a Tennessee company. The 12-foot-long X-43-A supersonic combustion ramjet, or Scramjet, flew on its",261,en,False,False,False
doc_005569,Sci/Tech,BOFH: How do you deal with authority?. Episode 27 The Bastard wants to know,75,en,False,True,False
doc_000052,Sports,"Fan slapped with fine, five-year ban for racially abusing Yorke. LONDON (AFP) - A British court slapped a 1,000-pound (1,880-dollar) fine and a five-year football ground ban on a fan for hurling monkey chants at Birmingham City striker Dwight Yorke.",249,en,False,False,False
doc_004114,Sports,"Thanou missed rendezvous with destiny. But instead of replacing Marion Jones as Olympic 100 metres gold medallist, Thanou did not even take part in the Athens Games after missing two pre-Games drugs tests.",205,en,False,False,False
doc_005405,Sports,LSU defensive end Marcus Spears and linebacker Cameron Vaughn combined for the go-ahead touchdown to help the No.,113,en,False,False,True
doc_002269,World,"Cubin Wins Wyoming Primary (AP). Barbara Cubin fended off four Republican challengers in Tuesday's primary election, securing a shot at a sixth term in this fall's general election.",181,en,False,False,True
doc_005094,Sports,"is high profile, for better or worse. First, he won the 500-mile race at Talladega and grabbed the NASCAR Nextel Cup points lead. Two days later, he lost his points lead and $10,000.",182,en,False,False,True
doc_003094,World,"Barghuti Withdraws his Candidacy and Supports Abbas. Palestinian leader Marwan Barghuti, 43, who is serving five life sentences in an Israeli jail, announced yesterday that he would withdraw his candidacy for the Palestinian presidency.",236,en,False,False,False
